ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.service.jta.platform.internal.WebSphereExtendedJtaPlatform;6;3;5;0;0;0;0;0;0;4;9;44;5;0;26;3;20;0;1;2;0;2;9;9;0;1;13;16;1;3;
org.hibernate.metamodel.source.annotations.global.QueryBinder;4;1;29;0;13;0;0;0;0;1;43;99;1;0;10;9;1;9;0;0;10;0;11;8;0;6;25;7;7;5;
org.hibernate.dialect.Sybase11Dialect;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.bytecode.internal.javassist.AccessOptimizerAdapter;7;2;2;0;0;0;0;0;0;2;4;15;4;0;6;2;4;2;0;0;0;0;9;6;0;1;6;2;0;1;
org.hibernate.bytecode.spi.InstrumentedClassLoader;2;1;4;0;0;0;0;0;0;1;5;13;1;0;2;0;2;0;0;0;1;0;2;1;0;0;7;2;0;1;
org.hibernate.action.internal.EntityAction;5;0;4;0;0;0;0;0;0;0;4;30;5;0;18;0;14;0;0;0;0;0;7;3;1;0;13;2;0;1;
org.hibernate.engine.transaction.internal.jta.CMTTransaction;1;1;4;0;0;0;0;0;0;1;5;27;1;0;20;1;8;0;0;0;0;1;1;0;0;0;7;2;0;1;
org.hibernate.dialect.Oracle8iDialect;2;3;14;0;0;0;0;6;1;3;23;201;6;0;58;0;49;0;2;0;11;5;4;4;0;0;28;6;4;3;
org.hibernate.metamodel.binding.SetBinding;4;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;2;0;0;0;0;0;4;1;0;0;6;0;0;0;
org.hibernate.metamodel.source.annotations.xml.filter.NameTargetAnnotationFilter;3;0;1;1;0;0;0;0;0;0;2;5;1;0;2;0;0;0;0;0;0;0;3;3;1;0;6;0;1;2;
org.hibernate.loader.criteria.ComponentCollectionCriteriaInfoProvider;1;0;3;1;0;0;0;0;0;0;4;14;2;0;5;0;4;0;0;0;1;0;1;0;0;0;7;3;0;1;
org.hibernate.transform.Transformers;1;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;
org.hibernate.cfg.SettingsFactory;21;7;53;0;0;0;0;0;0;7;60;185;3;0;9;4;3;3;0;0;0;3;14;7;0;0;33;5;3;5;
org.hibernate.jmx.StatisticsService;1;1;2;0;0;0;0;0;0;3;5;67;4;0;53;0;53;0;0;0;6;1;1;0;0;0;15;0;0;1;
org.hibernate.dialect.SybaseDialect;0;0;0;0;0;0;0;3;1;0;3;9;1;0;3;0;2;0;0;0;0;1;0;0;0;0;4;0;0;1;
org.hibernate.cfg.Environment;2;4;6;0;1;0;0;0;0;4;11;54;9;1;10;2;8;9;0;0;1;1;2;2;1;0;15;1;1;2;
org.hibernate.persister.collection.CollectionPropertyNames;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.loader.collection.CollectionJoinWalker;5;0;3;0;0;0;0;0;0;0;3;10;0;0;2;0;1;0;0;0;2;1;3;1;0;1;7;0;1;2;
org.hibernate.NonUniqueObjectException;1;0;0;0;0;0;0;0;0;0;0;7;2;0;5;0;5;0;0;0;3;0;2;2;0;0;6;0;0;0;
org.hibernate.loader.collection.DynamicBatchingCollectionInitializerBuilder;22;4;8;0;0;0;0;0;0;1;9;48;6;0;10;2;4;0;2;2;5;5;24;4;0;3;22;1;2;2;
org.hibernate.engine.ResultSetMappingDefinition;1;0;0;0;0;0;0;0;0;0;0;4;2;0;4;0;4;0;0;0;1;0;1;0;0;0;9;0;0;0;
org.hibernate.bytecode.buildtime.spi.AbstractInstrumenter;10;8;18;0;2;0;1;0;0;5;26;93;7;0;18;1;9;0;2;2;5;1;25;20;5;3;15;6;7;4;
org.hibernate.type.ManyToOneType;9;0;14;0;0;0;0;0;0;0;14;55;2;0;27;2;24;0;0;0;8;17;45;24;0;4;14;1;3;3;
org.hibernate.loader.OuterJoinableAssociation;11;0;7;1;0;0;0;0;0;0;8;45;11;0;19;2;17;2;0;0;6;1;14;4;0;1;12;1;2;3;
org.hibernate.persister.entity.BasicEntityPropertyMapping;118;0;0;0;0;0;0;0;0;0;0;7;1;0;7;0;6;0;0;0;2;0;1;0;0;0;2;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.ManyToOneMocker;20;0;2;0;0;0;0;0;0;0;2;16;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;1;
org.hibernate.type.ImageType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.param.AbstractExplicitParameterSpecification;1;0;0;0;0;0;0;0;0;0;0;6;3;0;5;0;4;0;0;0;0;2;1;0;0;0;5;0;0;0;
org.hibernate.bytecode.instrumentation.internal.javassist.FieldInterceptorImpl;3;0;2;0;0;0;0;0;0;0;2;41;0;0;20;0;19;0;0;0;19;24;23;22;0;0;7;0;1;2;
org.hibernate.metamodel.source.annotations.xml.mocker.DefaultConfigurationHelper;10;0;24;2;5;0;0;0;0;0;31;96;8;0;30;13;12;0;0;3;3;0;33;20;6;0;16;0;6;4;
org.hibernate.ResourceClosedException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.criterion.AliasedProjection;3;0;0;0;0;0;0;0;0;0;0;13;2;0;12;0;11;0;0;0;4;5;13;0;0;0;3;0;0;0;
org.hibernate.id.enhanced.SequenceStyleGenerator;22;0;5;0;0;0;0;0;0;0;5;34;17;0;17;0;10;0;0;0;2;5;18;8;0;0;16;0;1;2;
org.hibernate.service.jta.platform.internal.TransactionManagerLookupBridge;3;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;2;0;0;0;0;0;3;2;0;0;6;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.AssociationAttribute;16;0;14;0;1;0;0;0;0;0;15;66;14;0;27;11;16;1;0;0;4;0;14;10;4;0;21;1;3;2;
org.hibernate.cache.internal.CacheDataDescriptionImpl;86;0;1;0;0;0;0;0;0;0;1;14;3;0;10;1;9;6;0;0;0;2;7;1;0;0;8;0;0;1;
org.hibernate.hql.internal.ast.tree.BetweenOperatorNode;4;0;6;0;0;0;0;0;0;0;6;19;0;0;6;1;5;0;0;0;0;0;3;0;0;0;3;3;1;2;
org.hibernate.cfg.annotations.ResultsetMappingSecondPass;65;2;16;2;5;0;1;0;0;2;26;65;4;0;5;3;2;1;0;0;4;1;6;4;0;0;27;6;4;4;
org.hibernate.type.descriptor.sql.BasicExtractor;4;0;3;0;0;0;0;0;0;0;3;11;3;0;5;0;4;0;0;0;2;0;6;2;1;0;7;0;1;2;
org.hibernate.engine.internal.ParameterBinder;19;0;2;2;0;0;1;0;0;0;5;20;1;0;6;1;5;5;0;0;0;5;19;8;0;2;11;0;1;4;
org.hibernate.service.jdbc.connections.spi.DataSourceBasedMultiTenantConnectionProviderImpl;1;0;9;0;0;0;0;0;0;0;9;28;5;0;5;1;2;0;0;0;1;0;1;0;0;0;16;5;1;3;
org.hibernate.dialect.function.VarArgsSQLFunction;4;0;1;1;0;0;0;0;0;0;2;15;4;0;7;0;6;0;0;0;7;0;6;1;0;0;5;0;1;2;
org.hibernate.metamodel.relational.AbstractConstraint;27;0;3;0;0;0;0;0;0;0;3;18;3;0;12;0;6;0;0;0;1;0;7;0;0;0;4;1;0;1;
org.hibernate.hql.internal.ast.tree.IntoClause;35;0;18;4;0;0;0;4;1;0;26;84;8;0;19;7;12;0;0;0;1;2;7;3;0;1;11;4;4;4;
org.hibernate.internal.CollectionFilterImpl;5;0;0;2;0;0;0;0;0;0;2;15;1;0;6;0;6;0;0;0;1;0;3;1;0;0;8;1;0;1;
org.hibernate.exception.JDBCConnectionException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;2;2;0;0;2;0;0;0;
org.hibernate.metamodel.source.hbm.ManyToManyPluralAttributeElementSourceImpl;2;0;4;0;0;0;0;0;0;0;4;27;3;0;18;0;18;0;1;0;0;0;2;1;0;0;8;0;2;2;
org.hibernate.engine.jdbc.batch.internal.BasicBatchKey;2;0;3;0;0;0;0;0;0;0;3;13;3;0;5;0;5;0;0;0;1;0;2;1;0;0;2;0;0;1;
org.hibernate.type.TimeType;21;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.engine.jdbc.StreamUtils;4;0;0;0;0;0;2;0;0;0;2;10;1;0;4;0;4;4;0;0;0;2;8;8;0;0;5;0;0;1;
org.hibernate.engine.jdbc.SerializableBlobProxy;4;1;2;0;0;0;0;0;0;2;4;12;2;0;5;1;4;2;0;0;0;0;5;5;0;1;7;3;0;1;
org.hibernate.cache.spi.entry.StandardCacheEntryImpl;8;0;1;0;1;0;0;0;0;0;2;22;4;0;11;1;9;1;0;0;1;2;18;10;0;3;14;1;0;1;
org.hibernate.hql.internal.ast.tree.MapKeyNode;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.hibernate.id.GUIDGenerator;2;3;2;0;0;0;0;0;0;1;3;14;2;0;2;0;2;0;0;0;0;0;2;1;0;0;8;2;0;1;
org.hibernate.TransientObjectException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.dialect.Dialect;19;7;27;0;0;0;1;15;3;8;51;351;15;0;174;2;158;3;4;0;44;44;49;25;1;2;65;28;5;2;
org.hibernate.service.BootstrapServiceRegistryBuilder;3;0;2;0;0;0;0;0;0;0;2;20;4;0;10;0;10;0;0;0;0;0;7;5;0;0;8;0;0;1;
org.hibernate.event.internal.DefaultLockEventListener;6;1;4;0;0;0;0;0;0;0;4;14;0;0;2;1;1;0;0;0;0;0;4;1;0;0;13;3;1;2;
org.hibernate.loader.collection.BatchingCollectionInitializer;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;
org.hibernate.dialect.function.NoArgSQLFunction;4;0;1;0;0;0;0;0;0;0;1;11;3;0;7;0;6;0;0;0;2;1;7;1;0;0;5;1;0;1;
org.hibernate.PropertyNotFoundException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.dialect.function.ClassicSumFunction;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.mapping.Constraint;39;1;4;0;1;0;1;0;0;1;7;34;4;0;22;0;22;3;0;1;11;1;15;2;1;0;12;1;1;2;
org.hibernate.internal.util.io.StreamCopier;2;1;2;0;0;0;1;0;0;1;4;11;2;1;1;0;1;1;0;0;0;0;2;2;0;0;4;1;1;2;
org.hibernate.engine.query.spi.sql.NativeSQLQueryJoinReturn;3;0;5;0;0;0;0;0;0;0;5;21;3;0;6;1;5;0;0;0;3;0;3;2;0;0;2;0;0;1;
org.hibernate.hql.internal.ast.HqlParser;7;0;25;0;0;0;0;20;2;0;45;159;4;0;23;7;16;3;0;0;5;2;16;16;0;0;18;1;6;5;
org.hibernate.internal.util.beans.BeanIntrospectionException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;2;0;0;0;
org.hibernate.mapping.OneToMany;64;0;1;0;0;0;0;0;0;0;1;26;6;0;25;1;24;0;0;0;3;2;5;0;0;0;7;3;0;1;
org.hibernate.event.internal.DefaultDeleteEventListener;16;2;12;0;0;0;0;0;0;0;12;71;1;0;9;1;2;0;0;0;0;3;28;11;0;1;27;1;2;2;
org.hibernate.service.jdbc.dialect.internal.DialectFactoryInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.engine.loading.internal.EntityLoadContext;16;0;1;0;0;0;0;0;0;0;1;6;4;0;3;0;2;0;0;0;0;0;2;1;0;0;5;0;0;1;
org.hibernate.event.spi.PostCollectionUpdateEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0;0;0;3;0;0;0;
org.hibernate.service.jta.platform.internal.WebSphereJtaPlatform;0;4;0;0;0;0;0;0;0;4;4;19;5;0;3;0;1;0;0;0;0;0;0;0;0;0;6;2;1;2;
org.hibernate.criterion.Expression;4;0;0;0;0;0;0;0;0;0;0;3;0;0;4;1;3;3;0;0;3;0;4;3;0;2;2;0;0;0;
org.hibernate.type.BooleanType;25;0;0;0;0;0;0;0;0;0;0;8;1;0;8;0;7;0;0;0;1;0;4;1;0;0;4;0;0;0;
org.hibernate.internal.SessionImpl;234;20;93;3;25;0;0;0;0;9;130;865;33;0;270;56;206;0;3;8;69;26;208;114;7;1;130;23;16;4;
org.hibernate.type.descriptor.sql.RealTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.type.AbstractBynaryType;5;1;11;4;0;0;1;0;0;1;17;52;0;0;15;0;13;0;0;0;2;1;15;13;0;1;12;2;3;3;
org.hibernate.engine.query.spi.QueryPlanCache;178;0;16;1;3;0;0;0;0;0;20;88;18;0;16;2;14;0;0;3;8;4;10;7;0;0;19;0;2;3;
org.hibernate.param.VersionTypeSeedParameterSpecification;19;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;5;0;0;0;0;1;5;1;0;0;6;0;0;0;
org.hibernate.hql.internal.ast.HqlToken;0;0;0;0;0;0;0;0;0;0;0;6;2;0;5;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;
org.hibernate.internal.util.xml.ErrorLogger;1;0;3;0;1;0;0;0;0;0;4;14;3;0;9;0;9;0;0;0;1;0;3;3;0;0;7;0;1;3;
org.hibernate.proxy.pojo.javassist.JavassistProxyFactory;6;0;0;0;0;0;0;0;0;0;0;9;9;0;2;0;2;0;0;0;1;0;7;5;0;0;9;0;0;0;
org.hibernate.engine.query.spi.QueryMetadata;6;0;0;0;0;0;0;0;0;0;0;10;5;0;6;0;6;0;0;0;1;0;4;3;0;2;3;0;0;0;
org.hibernate.secure.internal.HibernatePermission;2;0;1;0;0;0;0;0;0;0;1;9;6;0;6;0;6;0;0;0;2;0;2;2;0;0;1;0;0;1;
org.hibernate.action.internal.AbstractEntityInsertAction;5;0;4;0;0;0;0;0;0;0;4;23;4;0;11;0;6;0;0;0;0;1;7;4;0;1;12;0;0;1;
org.hibernate.stat.internal.ConcurrentEntityStatisticsImpl;0;0;0;0;0;0;0;0;0;0;0;14;6;0;14;0;7;0;0;0;1;0;0;0;0;0;2;0;0;0;
org.hibernate.mapping.OneToOne;65;0;2;0;0;0;1;0;0;0;3;23;5;0;16;0;16;0;0;0;2;1;6;0;0;0;7;0;0;1;
org.hibernate.hql.internal.classic.HavingParser;49;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;
org.hibernate.engine.transaction.internal.jta.JtaIsolationDelegate;3;9;2;0;0;0;0;0;0;11;13;39;2;0;8;3;2;0;0;0;0;1;6;1;4;0;15;9;2;2;
org.hibernate.dialect.TypeNames;0;0;4;0;1;0;0;0;0;0;5;16;2;0;5;1;4;1;0;0;3;11;0;0;0;0;5;1;1;3;
org.hibernate.cfg.PropertyContainer;3;0;22;0;4;0;0;0;0;0;26;70;6;0;12;6;5;2;0;0;0;0;7;4;0;0;21;4;5;8;
org.hibernate.event.spi.PreLoadEvent;5;0;0;0;0;0;0;0;0;0;0;13;4;0;9;0;9;0;0;0;0;0;5;3;0;1;3;0;0;0;
org.hibernate.CallbackException;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.hibernate.type.NumericBooleanType;21;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;1;0;2;1;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.MockHelper;20;0;44;2;5;0;0;3;1;0;54;144;2;0;38;15;4;38;0;0;33;1;58;51;15;3;20;4;9;4;
org.hibernate.id.insert.IdentifierGeneratingInsert;20;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;
org.hibernate.loader.collection.CollectionLoader;7;0;0;0;0;0;0;0;0;0;0;7;1;0;6;0;3;0;0;0;0;0;5;1;0;0;8;0;0;0;
org.hibernate.event.spi.DeleteEvent;2;0;1;0;0;0;0;0;0;0;1;17;4;0;8;0;8;0;0;0;3;3;8;4;0;0;2;1;0;1;
org.hibernate.id.insert.AbstractReturningDelegate;4;2;0;0;0;0;0;0;0;1;1;9;1;0;6;0;2;0;0;0;2;0;8;2;0;0;8;1;0;1;
org.hibernate.event.spi.PreCollectionUpdateEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0;0;0;3;0;0;0;
org.hibernate.cfg.NamedSQLQuerySecondPass;3;0;3;0;0;0;1;0;0;0;4;13;4;0;2;0;2;0;0;0;1;0;3;2;0;0;41;0;0;1;
org.hibernate.metamodel.source.annotations.attribute.ColumnValues;2;0;24;0;0;0;0;0;0;0;24;94;10;0;26;1;24;0;0;0;3;7;3;3;0;0;4;1;0;1;
org.hibernate.hql.internal.ast.tree.BinaryArithmeticOperatorNode;1;0;23;0;0;0;0;0;0;0;23;54;0;0;9;3;6;0;0;0;0;1;3;0;0;0;5;2;3;4;
org.hibernate.service.classloading.internal.ClassLoaderServiceImpl;5;11;14;0;7;0;2;0;0;11;34;89;5;0;20;4;14;4;1;1;8;0;7;7;4;0;18;2;7;3;
org.hibernate.criterion.Disjunction;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.cfg.naming.JpaNamingStrategyDelegate;0;0;5;0;0;0;0;0;0;0;5;19;0;0;8;1;7;0;0;0;38;0;0;0;0;0;2;1;0;1;
org.hibernate.dialect.HSQLDialect;6;1;24;0;0;0;0;14;1;1;39;217;4;0;48;0;45;0;2;1;7;6;10;5;0;0;29;1;3;5;
org.hibernate.jmx.HibernateService;0;2;0;0;0;0;0;0;0;2;2;39;3;0;29;0;27;0;0;0;12;0;0;0;0;0;15;0;0;1;
org.hibernate.internal.util.collections.SingletonIterator;1;0;1;0;0;0;0;0;0;0;1;7;2;0;4;0;4;0;0;0;0;0;1;1;0;0;1;2;0;1;
org.hibernate.type.MetaType;11;0;1;0;0;0;1;0;0;0;2;27;4;0;22;0;22;0;0;0;2;2;43;25;0;3;13;1;0;1;
org.hibernate.type.ByteArrayBlobType;10;0;13;5;0;0;0;0;0;0;18;61;1;0;19;3;12;0;0;0;2;1;31;21;0;3;14;1;3;2;
org.hibernate.dialect.SQLServerDialect;2;0;1;0;0;0;0;6;1;0;7;45;1;0;21;0;19;1;0;0;4;3;1;0;0;0;9;1;0;1;
org.hibernate.collection.internal.PersistentSortedMap;144;0;0;0;0;0;1;0;0;0;1;46;2;0;30;0;28;0;0;1;0;0;22;18;0;0;12;0;0;1;
org.hibernate.event.internal.DefaultFlushEntityEventListener;17;null
org.hibernate.dialect.DB2390Dialect;0;0;2;0;0;0;0;0;0;0;2;11;0;0;7;0;7;0;0;0;1;2;0;0;0;0;2;1;0;1;
org.hibernate.cfg.naming.LegacyNamingStrategyDelegateAdapter;1;0;0;0;0;0;0;0;0;0;0;8;1;0;8;0;7;0;0;0;10;0;1;0;0;0;3;0;0;0;
org.hibernate.mapping.Index;38;0;3;0;0;0;3;0;0;0;6;26;3;0;15;0;15;2;0;0;11;1;13;2;0;0;8;0;2;2;
org.hibernate.ObjectNotFoundException;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.persister.collection.BasicCollectionPersister;142;2;22;0;0;0;1;0;0;2;25;81;1;0;19;1;10;0;0;0;10;5;15;2;0;0;32;2;4;4;
org.hibernate.sql.QuerySelect;22;0;19;0;0;0;1;0;0;0;20;90;10;0;15;1;14;1;0;0;6;1;7;6;0;0;3;0;4;3;
org.hibernate.event.spi.ReplicateEvent;3;0;2;0;0;0;0;0;0;0;2;15;3;0;8;0;8;0;0;0;2;0;8;3;0;0;4;2;0;1;
org.hibernate.sql.ordering.antlr.CollationSpecification;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.property.IndexPropertyAccessor;5;0;1;0;0;0;0;0;0;0;1;14;2;0;12;0;12;0;0;2;4;0;9;7;0;0;12;0;0;1;
org.hibernate.metamodel.source.annotations.xml.mocker.TransientMocker;20;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;0;0;0;0;0;0;5;3;0;0;7;0;0;0;
org.hibernate.mapping.ToOne;41;0;2;0;0;0;0;0;0;0;2;22;7;0;21;0;20;0;0;0;4;4;5;0;0;0;6;1;0;1;
org.hibernate.cfg.Ejb3Column;76;0;41;2;1;0;0;0;0;0;44;197;23;0;59;3;48;5;0;0;15;18;31;7;4;3;17;8;7;4;
org.hibernate.type.WrapperBinaryType;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.bytecode.internal.javassist.FastClass;4;2;11;5;0;0;0;0;0;5;21;58;2;0;16;2;14;1;0;0;2;2;13;13;0;8;5;5;3;3;
org.hibernate.type.descriptor.java.LocaleTypeDescriptor;4;0;9;1;0;0;0;0;0;0;10;29;2;0;7;0;7;0;0;1;1;0;8;5;1;0;3;2;1;4;
org.hibernate.stat.internal.ConcurrentQueryStatisticsImpl;0;2;1;2;0;0;0;0;0;0;3;30;10;0;14;0;9;0;0;0;1;2;0;0;0;0;5;0;0;1;
org.hibernate.metamodel.source.hbm.RootEntitySourceImpl;6;1;11;0;0;0;0;0;0;1;12;49;0;0;25;0;23;0;3;0;0;0;2;1;0;0;16;2;3;4;
org.hibernate.cache.internal.RegionFactoryInitiator;2;1;5;0;0;0;0;0;0;1;6;16;2;0;3;0;3;1;0;0;1;0;2;1;0;0;6;1;0;1;
org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory;23;2;4;0;0;0;0;0;0;2;6;34;3;0;7;0;7;0;0;0;3;0;5;2;0;0;33;2;0;1;
org.hibernate.dialect.lock.OptimisticForceIncrementLockingStrategy;5;0;2;0;0;0;0;0;0;0;2;8;2;0;3;0;2;0;0;0;0;1;6;3;0;0;8;2;0;1;
org.hibernate.cache.internal.NoCachingRegionFactory;115;0;0;0;0;0;0;0;0;0;0;8;0;0;11;0;11;0;0;0;5;0;10;6;0;0;12;5;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.ManyToManyMocker;20;0;1;0;0;0;0;0;0;0;1;20;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;1;
org.hibernate.dialect.SQLServer2008Dialect;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;
org.hibernate.cache.spi.QueryKey;26;0;18;3;2;0;0;0;0;0;23;78;10;0;9;2;6;1;0;0;3;0;13;9;0;2;26;0;3;3;
org.hibernate.transform.PassThroughResultTransformer;4;0;1;1;0;0;0;0;0;0;2;11;1;0;7;2;3;0;0;0;0;4;6;6;0;4;2;0;1;2;
org.hibernate.type.descriptor.java.UrlTypeDescriptor;4;1;4;0;0;0;0;0;0;1;5;15;1;0;5;0;5;0;0;0;1;0;6;3;1;0;4;3;0;1;
org.hibernate.type.TimestampType;21;0;0;0;0;0;0;0;0;0;0;8;1;0;8;0;8;0;0;0;1;0;5;2;0;0;8;0;0;0;
org.hibernate.cfg.Ejb3JoinColumn;77;2;33;3;1;0;2;0;0;2;41;199;11;0;30;4;25;9;0;0;32;7;55;20;10;4;20;6;12;3;
org.hibernate.engine.transaction.synchronization.internal.RegisteredSynchronization;1;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;0;1;1;0;0;0;22;0;0;0;
org.hibernate.service.jmx.internal.JmxServiceImpl;5;6;11;0;2;0;0;0;0;5;18;49;8;0;6;2;4;0;0;0;0;0;5;4;1;0;17;4;3;4;
org.hibernate.bytecode.internal.javassist.BytecodeProviderImpl;8;1;10;0;0;0;0;0;0;1;11;35;3;0;9;1;8;0;0;1;1;0;12;9;0;3;16;4;2;3;
org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl;5;4;15;0;1;0;0;0;0;4;20;74;11;2;9;0;8;0;0;0;0;0;5;4;1;0;22;4;3;4;
org.hibernate.type.descriptor.java.ClassTypeDescriptor;4;1;7;0;0;0;0;0;0;1;8;21;1;0;5;0;5;0;0;0;1;0;6;3;1;0;3;3;0;1;
org.hibernate.dialect.CUBRIDDialect;0;0;0;0;0;0;0;0;0;0;0;88;0;0;25;0;24;0;0;0;6;2;0;0;0;0;7;0;0;0;
org.hibernate.event.spi.SaveOrUpdateEvent;14;0;2;0;0;0;0;0;0;0;2;22;6;0;15;0;15;0;0;0;3;0;12;8;0;0;4;2;0;1;
org.hibernate.sql.ordering.antlr.SortKey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.EntityMappingsMocker;7;0;12;0;6;0;0;0;0;0;18;72;11;0;19;4;8;0;0;1;3;0;10;8;3;0;14;0;3;2;
org.hibernate.internal.util.collections.JoinedIterator;3;0;3;0;0;0;1;0;0;0;4;19;5;0;7;0;6;0;0;0;0;0;4;4;0;1;2;1;1;2;
org.hibernate.exception.GenericJDBCException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;2;2;0;0;2;0;0;0;
org.hibernate.mapping.Collection;64;1;15;0;0;0;1;0;0;1;17;152;49;0;116;3;111;0;0;0;23;16;22;9;4;0;16;8;2;3;
org.hibernate.engine.jdbc.spi.SqlStatementLogger;1;0;3;0;0;0;0;0;0;0;3;14;3;0;8;0;8;0;0;0;2;4;1;0;0;0;4;0;1;2;
org.hibernate.engine.jdbc.ReaderInputStream;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;1;0;0;3;0;0;0;
org.hibernate.engine.spi.CascadeStyle;20;0;4;0;3;0;0;0;0;0;7;59;14;0;37;0;37;1;12;1;1;0;18;1;0;1;5;1;3;2;
org.hibernate.tool.hbm2ddl.SchemaExport;135;9;41;1;8;0;0;0;0;8;58;189;16;0;28;6;22;3;0;1;4;16;25;12;2;4;39;3;9;15;
org.hibernate.Version;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;1;1;0;1;2;0;0;0;
org.hibernate.engine.jdbc.internal.DDLFormatterImpl;0;0;17;0;0;0;3;0;0;0;20;45;0;0;6;5;1;2;0;0;6;0;0;0;0;0;2;0;4;5;
